3600,5689.783475783477,405.4463206246372
3700,5690.182336182337,1462.3935237361773
3800,5690.5921233450645,2308.0332436579547
3900,5690.4591066916655,2984.518416264697
4000,5690.363636363639,3525.6874602844855
4100,5689.065527065527,3958.363073640694
4200,5688.02849002849,4304.2961569182535
4300,5686.672364672367,4580.771398469076
4400,5687.310541310541,4802.0792270373695
4500,5687.549857549859,4979.173353139868
4600,5688.660434472935,5121.070769406481
4700,5688.507122507123,5234.55804002661
4800,5688.565778448133,5325.359587710915
4900,5688.297195981407,5397.947109365014
5000,5688.666666666667,5456.0910208253445
5100,5689.208043227652,5502.714425305807
5200,5688.230136119027,5539.817567468451
5300,5687.470085470087,5569.348071068778
5400,5687.390313390315,5592.956519533086
5500,5687.7282950967165,5611.910874645812
5600,5688.02849002849,5627.134397722349
5700,5688.985754985755,5639.50466917503
5800,5688.507122507123,5649.3051598414495
5900,5688.905982905983,5657.225324454357
6000,5688.455840455841,5663.471427654654
6100,5688.746438746441,5668.526429873011
6200,5688.985754985755,5672.61829489556
6300,5689.60196614112,5676.015029144673
6400,5689.903133903134,5678.792650096365
6500,5688.985754985755,5680.831271074243
6600,5689.2250712250725,5682.510031104409
6700,5690.4777653908095,5684.10357796169
6800,5691.059829059829,5685.494828181318
6900,5690.341880341881,5686.46423861343
7000,5689.943019943021,5687.159994879348
7100,5689.681267806268,5687.664249464732
7200,5688.826210826212,5687.896641737028
7300,5688.586894586895,5688.034692307002
7400,5688.475827306599,5688.122919306921
7500,5689.943019943021,5688.486939434141
7600,5690.45777144666,5688.881105836645
7700,5690.501424501426,5689.205169569601
7800,5690.102564102564,5689.384648476194
7900,5690.022792022793,5689.512277185514
8000,5690.262108262109,5689.662243400833
8100,5689.863247863249,5689.702444293317
8200,5690.980056980058,5689.957966830665
8300,5690.341880341881,5690.034749532908
8400,5689.384615384615,5689.90472270325
8500,5690.341880341881,5689.992154230976
8600,5691.65210509655,5690.3241444040905
8700,5691.777777777778,5690.614871078828
8800,5692.200354200354,5690.9319677031335
8900,5693.851851851852,5691.515944532877
9000,5693.888161901955,5691.990388006693
9100,5694.3537511870845,5692.463060642772
9200,5695.766381766383,5693.123724867494
9300,5695.128205128206,5693.5246209196375
9400,5696.085470085472,5694.036790752804
9500,5695.048433048434,5694.23911921193
9600,5694.490028490029,5694.289301067551
9700,5694.86741179049,5694.404923212139
9800,5694.461790205326,5694.416296610777
9900,5694.649572649574,5694.462951818537
10000,5694.091168091169,5694.388595073063
10100,5693.719327267716,5694.254741511994
10200,5693.851851851852,5694.174163579966
10300,5694.6678986679,5694.272910597553
10400,5695.425134536245,5694.503355385292
10500,5696.484330484332,5694.8995504051
10600,5696.5394920288545,5695.227538729851
10700,5695.566951566952,5695.295421297272
10800,5694.809116809118,5695.198160399642
10900,5693.931623931626,5694.944853106039
11000,5693.741902064485,5694.704262897728
11100,5694.490028490029,5694.661416016188
11200,5694.091168091169,5694.547366431184
11300,5694.809116809118,5694.599716506771
11400,5695.447293447294,5694.769231894877
11500,5695.207977207978,5694.856980957497
11600,5694.994871794873,5694.884559124973
11700,5694.356125356125,5694.778872371204
11800,5695.048433048434,5694.832784506651
11900,5695.846153846154,5695.035458374552
12000,5695.613043574284,5695.150975414499
12100,5695.823609562742,5695.285502244147
12200,5695.846153846154,5695.397632564549
12300,5696.245014245014,5695.567108900642
12400,5694.88888888889,5695.431464898292
12500,5695.367521367522,5695.418676192137
12600,5695.606837606838,5695.456308475078
12700,5695.113329456139,5695.3877126712905
12800,5696.059544159546,5695.522078968942
12900,5695.527065527066,5695.523076280567
13000,5695.207977207978,5695.4600564660495
13100,5694.88888888889,5695.345822950618
13200,5695.6866096866115,5695.413980297817
13300,5695.846153846154,5695.500415007485
13400,5694.968660968662,5695.394064199721
13500,5695.128205128206,5695.340892385419
13600,5694.729344729346,5695.218582854204
13700,5694.930587930589,5695.160983869481
13800,5695.048433048434,5695.138473705272
13900,5694.809116809118,5695.072602326042
14000,5695.230413105413,5695.104164481917
14100,5695.606837606838,5695.204699106901
14200,5695.367521367522,5695.237263559025
14300,5695.870935648714,5695.363997976963
14400,5696.643874643874,5695.619973310346
14500,5696.165242165243,5695.7290270813255
14600,5695.28774928775,5695.6407715226105
14700,5695.090811965813,5695.530779611252
14800,5695.090053263967,5695.442634341795
14900,5695.367521367522,5695.427611746942
15000,5695.566951566952,5695.455479710944
15100,5695.527065527066,5695.469796874168
15200,5695.527065527066,5695.481250604748
15300,5696.564102564103,5695.697820996619
15400,5696.484330484332,5695.8551228941615
15500,5696.20512820513,5695.9251239563555
15600,5695.28774928775,5695.797649022635
15700,5694.5698005698005,5695.552079332068
15800,5693.889320555989,5695.219527576853
15900,5694.490028490029,5695.073627759488
16000,5694.250712250712,5694.909044657733
16100,5693.054131054132,5694.538061937013
16200,5694.091168091169,5694.448683167844
16300,5694.5698005698005,5694.472906648236
16400,5694.196644507757,5694.41765422014
16500,5693.931623931626,5694.320448162438
16600,5694.228869895538,5694.302132509058
16700,5693.2934472934485,5694.100395465936
16800,5694.410256410258,5694.162367654801
16900,5694.546194546197,5694.23913303308
17000,5693.891737891739,5694.169654004812
17100,5694.065527065528,5694.148828616955
17200,5693.973504273506,5694.113763748266
17300,5692.4846470402035,5693.787940406654
17400,5692.415954415955,5693.513543208514
17500,5692.312250712251,5693.273284709262
17600,5691.299145299146,5692.878456827239
17700,5691.219373219375,5692.546640105666
17800,5691.275878442545,5692.292487773042
17900,5690.581196581198,5691.950229534673
18000,5689.304843304844,5691.421152288707
18100,5689.33394933395,5691.0037116977555
18200,5688.666666666667,5690.536302691538
18300,5688.755921634326,5690.180226480095
18400,5689.863247863249,5690.116830756727
18500,5689.943019943021,5690.082068593986
18600,5690.900284900286,5690.245711855247
18700,5692.336182336183,5690.663805951434
18800,5692.336182336183,5690.998281228384
18900,5692.217497046767,5691.242124392061
19000,5692.176638176638,5691.429027148976
19100,5691.538461538463,5691.450914026874
19200,5691.698005698006,5691.500332361101
19300,5691.618233618235,5691.523912612527
19400,5692.838162740603,5691.786762638143
19500,5693.2934472934485,5692.088099569204
19600,5694.250712250712,5692.520622105506
19700,5694.649572649574,5692.94641221432
19800,5694.250712250712,5693.207272221599
19900,5694.330484330486,5693.431914643376
20000,5694.250712250712,5693.595674164844
20100,5693.532763532764,5693.583092038429
20200,5694.011396011398,5693.668752833022
20300,5692.894586894588,5693.513919645336
20400,5693.094017094018,5693.429939135072
20500,5694.729344729346,5693.689820253927
20600,5696.085470085472,5694.168950220236
20700,5695.28774928775,5694.392710033739
